TIME(SECONDS)		FISH1	FISH2	FISH3	FISH4	FISH5	FISH6	FISH7	FISH8	FISH9	FISH10	FISH11	FISH12	FISH13	FISH14	FISH15	FISH16	FISH17	FISH18	FISH19	FISH20	FISH21	FISH22	FISH23	FISH24	FISH25	FISH26	FISH27	FISH28	FISH29	FISH30	FISH31	FISH32	FISH33	FISH34	FISH35	FISH36	FISH37	FISH38	FISH39	FISH40	FISH41	FISH42	FISH43	FISH44	FISH45	FISH46	FISH47	FISH48	FISH49	FISH50	FISH51	FISH52	FISH53	FISH54	FISH55	FISH56	FISH57	FISH58	FISH59	FISH60	FISH61	FISH62	FISH63	FISH64	FISH65	FISH66	FISH67	FISH68	FISH69	FISH70	FISH71	FISH72	FISH73	FISH74	FISH75	FISH76	FISH77	FISH78	FISH79	FISH80	FISH81	FISH82	FISH83	FISH84	FISH85	FISH86	FISH87	FISH88	FISH89	FISH90	FISH91	FISH92	FISH93	FISH94	FISH95	FISH96			CLOCK
137220	137280	0.3	1.2	3	1.8	1.3	0.4	0.3	0.4	1.1	0.8	1	0	1.1	1	0.8	1.2	0.7	0.9	0.6	1.1	0.7	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	6.2	1.1	2.3	5.3	0.4	0.8	3.3	7.5	1.6	0.9	0.8	0	3.4	1.2	0.2	1.3	1.8	0	0	2.9	0	1.9	3.7	4.1	3.4	0.1	4.1	1.5	5.7	1.2	0	1.5	0	0	3.1	0	0	0	3.3	1.4	0.5	1.1	7	0.6	7.9	5.8	0			1.762
137280	137340	0.4	0.5	1	1.6	3.2	0.9	0	0	6.3	0	2	0	3.8	0.1	0.8	0.7	0.8	0.9	1.6	1.1	0	0.5	1.5	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	4.6	2.6	2.4	3.5	3.8	0	2.1	10.2	0	1.1	1.3	0	3.7	1.4	0	3	0.6	0.1	1.1	1.6	0.2	1.7	0.7	6.3	0.5	0.4	0	2	5.3	1.1	0	1	0	0	5.1	0.9	0.7	0.1	2.5	0.6	0.7	2.3	5.8	0.8	9.9	0	0			1.779
137340	137400	1.1	1.8	0.4	2	2.8	0.5	0	0.2	4.5	0.5	0.7	0	2.9	1.1	0.1	0.8	0.7	1.1	1.3	1.2	0	0.6	0.8	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4	5.2	6.5	1	3.8	0	1.8	9	0	2.8	0.1	1.3	0	0.7	0	1.9	2.3	0	1.2	2.8	0.1	1.3	2.1	5.4	2.8	0.3	4.8	0.5	5.2	2.4	0	0.8	0	0	5.6	2.2	0.5	0	0.2	5.2	0.3	2.5	6.7	0.4	8.1	2.1	0			1.796
137400	137460	0.1	0	1.7	0.9	2.5	1.4	0.1	1	0	2.6	0	0	3.7	0.5	0.9	1.3	0.9	0.8	0.7	0.6	1.7	1	2.4	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	5.7	7.1	2.7	2.1	0	0.4	8.8	2	0.7	0	3.9	1.2	0.3	0	1.7	4.4	0	2.2	3.2	0.1	2.8	0.9	0.3	3.5	1.1	2.6	0.1	4.5	0.8	0	1.2	0	0	3.2	1.5	1.9	0	1.6	3.8	1.4	4.7	2	0.1	8.3	6.8	0			1.812
137460	137520	0.3	0.4	0.9	1.1	4.2	0.9	0	0.8	0.5	0.3	1.4	0.3	4.7	0.3	0.9	0.7	0	1.1	1	1.1	1.1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	3.7	4.7	4.3	0	0.4	9.6	1.1	2.2	0	0	4.9	0.2	0	1.1	3.4	0	3	1.3	0	2.5	1.1	1.7	1.3	2.2	2.6	2.1	4.6	2.4	0	1.4	0	0	4.8	2.7	0.2	4.3	1.2	1.8	1.6	2.5	7.3	0	1.7	7.6	0			1.829
137520	137580	0.5	0.9	1.5	1.2	2.1	0.8	0.1	0.6	0.7	1.1	0.3	0	0.8	1.9	0.2	0.6	0.9	2	0.7	1.3	0.5	0.3	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	4.7	1.6	3.2	0	2.4	9.3	0.4	1.7	0	0	5.7	0	0	1.1	1.1	0	2.7	2.9	0	2.4	1.1	2.4	0.2	0.7	3	1.7	3.2	2.3	0	1.9	0	0	3.9	3.9	3.2	0.1	1.4	6.9	1.5	2	6.4	0	0	6.3	0			1.846
137580	137640	0.8	0	2.7	2.1	0.5	1.3	0	2	0.4	1.5	0.2	0.9	1.5	0.8	0.3	1.6	1.6	0.2	1.8	1.2	0.4	0.8	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	2.5	0.8	0.7	3.9	0.2	1.2	7.2	2.4	2.8	0	0	2	0	0	1.5	0	0	5.7	3	0	1.6	2.3	3	0.1	0.4	1.6	2.4	1.4	3.3	0.1	1.7	3.1	0	2.2	0.6	3.1	0	1.4	7.4	0.8	4.4	4.8	0.1	0.2	7.5	0			1.862
137640	137700	0.5	1.1	1.1	2.5	1.9	1.7	0	0.2	0.4	1.6	1.3	0.1	3.6	0.1	1.2	1.6	0.6	1.4	1.2	0.8	0.6	0.3	1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	4	0.1	3.7	5.1	0	2.6	0.9	3	2.4	0	0	6	0.2	0	1.6	0	0	5.5	0	6.1	0.8	1.1	0.2	2.9	2.1	4.6	0.6	1.4	0.2	0.9	2.5	2.9	0	4.2	0.2	4	0	1	5.5	0.4	3.9	4.7	0.6	2	1.8	0			1.879
137700	137760	0.7	0.3	1	1.8	3.6	0.8	0	0.3	1.2	1	1.3	0.6	3.4	0.7	0.2	1.2	0.8	1.5	2.3	0.1	0.1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0.2	2.4	3.5	1	0.5	5.5	3.2	1.4	3	0	0.3	0	0	1	1	0	7	3.3	12.2	0.3	1.2	2.4	4.3	1.6	1.7	1.3	0.4	0.6	0.1	1.9	2.6	0	3.6	0.4	0.4	3.2	0.6	5.5	1.5	3	1.7	0.2	5.1	0	0			1.896
137760	137820	0.4	0.4	1.8	1.5	3	1.2	0.5	1.2	0.3	1.2	2.1	0.7	4.5	0.7	0.8	2.1	1.9	1.7	0.8	0	0.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	7	0.2	0.8	5.2	0.6	0.5	6.8	2.2	0.8	2.8	0	0	0	0	1	2.3	0	7.4	4.2	2.6	3.4	0	4.1	1.7	2.1	0	0.9	1.1	1.5	0	1.6	3.7	0	1.7	0	2.6	0.2	2.2	4.7	0.3	5.9	0	0.2	8.3	1.8	0			1.912
137820	137880	0.5	0.4	1.3	1.7	2	0.6	1.4	0.4	0.2	1	1.1	0.8	3.8	1	0.6	1	1.9	1	1.3	2.5	0.3	1.7	1.7	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	3.3	7.3	0.2	1.4	6.3	1.9	2.3	5.3	4.6	2.6	2.1	0	0	0.1	0	0.4	3.5	0	9.2	4.1	8.1	1.9	0	4.7	1	0.7	0	1.1	1.1	0.3	1.1	1.1	5.5	0	1.4	0	6.3	0	2.7	5.4	1.2	4	1.3	0.5	7.9	4.9	0			1.929
137880	137940	1.4	0.6	1.3	2	0.7	0	3.4	0.1	0.8	0.4	0.4	0.8	3.4	2.1	1.2	1.5	0.1	1.2	1.7	0.6	0.7	1	2.7	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	4.3	3.9	0	2.8	4.4	3.1	3.5	4.7	5.6	2.1	4.3	0	0.9	0	0	1	4.3	0	0.5	4.3	2.8	1.6	0	2.5	1.5	2	0.7	1.8	0.4	1	1.3	2.2	3.9	0	2.2	0	5.4	0.1	0.6	2.5	2.7	3.8	2.5	0.6	7	1.6	0			1.946
137940	138000	1	0.3	1.6	0.5	1.5	0.4	1.2	0.4	1.4	0.8	1.6	1	1.5	0.5	1.4	0.7	2	1.1	1.9	2.1	0.3	0.2	1.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	2.1	1.2	0	1.9	2.1	11.1	0.8	7.3	2.1	1.8	3.4	0	6.8	0.1	0	1.9	2.3	0	1.5	7.3	0	1.2	1.7	0	2.2	1.3	3.5	1.6	0.2	2.4	0	1.1	3.2	0	4.3	0.5	5	0	1.7	1.6	1	1.1	4.3	0.8	7.3	0	0			1.962
138000	138060	0.4	1.1	1.7	1.9	1.7	0.4	1	1.3	0.2	0	1.1	1.3	2.9	0.8	0.5	1.3	0	0.7	1.5	1.2	0.7	1.3	1.7	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	1.4	1.2	0	5.5	1.6	8.7	0.3	4.9	4.3	1.7	4.5	0	0.6	0	0	0.7	3.2	0	3.2	5	10.2	1.4	0.8	0	2.7	1.9	3.7	0.8	1.3	0.9	0	3.7	4.7	0	4.1	0	4.5	0.1	0.7	2.5	2.2	1.5	4.7	0.3	6.7	0.9	0.2			1.979
138060	138120	0.8	0.5	1.3	2.4	2.3	1.5	1	2.4	0.3	0.6	0.4	1.5	1.8	0.5	0.7	0.7	0.2	0.8	1.1	2.7	1.1	0.4	1.3	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	6.8	1.5	8.6	2.5	0	6.6	0.6	4.2	0	4.5	0.4	0	2.3	4	0	0.1	7.1	2.6	2.4	0	3.4	1.8	0.9	2.9	2.4	0.8	2	1.1	2.8	4.5	0	3	0	5.3	0	0.9	3.2	2.1	2.5	4.7	0.3	6.6	1.6	1.5			1.996
138120	138180	0.4	0.8	1.3	3.8	2.4	1.3	0.6	0.7	1.8	1.1	1	1	4.7	0.8	0.6	1.5	0.1	0.7	2.8	0.5	0.2	0.7	1.1	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	5.3	8.3	2.6	0.4	4.4	2.3	3.6	0	0.8	1.2	0	2.4	6.2	0	1.4	5.8	0	1.3	0.7	0.1	4.2	3	0	2.4	0.4	2	1	4.5	3.4	1.4	4.2	0	5.7	0	0.8	4	3.2	0.3	5.1	0.1	7	0	0.2			2.012
138180	138240	0.7	0.7	1	2.7	2.2	1.5	0.2	0.1	1.1	0.6	3.5	0.3	3.7	1.4	0.9	0.9	0.6	0.2	0.8	0.7	0.6	0.8	0.4	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.1	0	0	7.7	1.9	7.4	3.2	4.2	4.3	0.7	3.8	0	4.7	1.5	0	1.3	7.9	0	1.7	4.1	0.6	1.5	1.4	0.1	2.9	3.9	0.1	3.1	0.8	4.1	1.9	3.5	2.1	0.5	5.9	0	3.5	0	1.2	3.6	2.3	1.7	5.5	0	9.5	0	0			2.029
138240	138300	0.7	0.8	0.7	1.3	1.7	1.5	0.4	0.6	1.4	0.5	0.9	0.3	3.2	0.2	0.3	2.3	0.2	2.1	2.5	1.1	1.6	0.6	2.4	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0.1	0	6.7	0.6	9.7	1.4	1.1	4.2	0.8	4.3	0	0	1.3	0	2.3	7.5	0	1.6	0.5	0.1	1.6	2.2	0	4.8	0.9	0	7	0.1	1.1	0.8	1.7	0	0.6	2.4	0	5.6	0.5	0	3.5	1.5	3.8	8.5	0	8.4	0.1	2.5			2.046
138300	138360	0.4	1.3	0.1	2.3	3.2	1.1	0.5	0.1	0.9	0	2.2	0.8	3.5	0.8	1.1	2.6	0.5	0.2	2	1.4	0.3	0.9	0.1	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	4.4	0.2	9.3	2.2	7.4	0.6	1.7	2.8	0	0.1	0.6	0	4.3	7.9	0	1.2	0	0	0.3	1.3	0	4	3.1	0	1.3	1.4	0	0.3	3.6	0	1.9	4.8	0	0.2	5.8	2.1	3.7	2.1	3.4	1.9	0	9.8	1.6	3.5			2.062
138360	138420	0.4	0	0.6	2.5	1.4	0.4	0.7	0.5	2.9	1.4	2.1	0.7	2.5	1.5	0.3	1.4	0.3	0.7	1.9	1.1	0.4	0.4	1	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5	0.4	8.4	4	7.8	1.4	1.5	2	0	1.1	1	0	1.5	6.8	0.1	0.6	0	5.3	1.6	2.3	0	4.3	3.1	0	0	0.4	0	2.1	2.3	0	0.8	2.2	0	0	6.2	3.2	0.5	1.9	2.1	2.6	0	9.8	1.7	2.7			2.079
138420	138480	0.4	0.2	0.6	0.7	1.4	0.3	0.3	0.3	0.8	0.4	1.3	0.5	4.7	0.3	0.6	2.1	0.4	0.7	1.6	0.9	0.3	2.3	1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	8.4	0.5	7.6	2.7	3.4	5.2	0.8	0.3	1.4	0.1	0.8	0	1.1	4	1.5	3	0	0	3.5	4.1	0.3	3.7	2.9	0.3	2.6	0.3	0	0.1	2	0	0	1.1	0	0	6.5	2.6	1.1	1.2	2.1	4.2	0.1	8.6	0.6	4.4			2.096
138480	138540	0.5	0.5	0.3	0.4	2.6	0.2	1.3	0.2	4.2	0.4	2.4	0.8	3.2	1.1	1	1.3	0.2	0.8	0.2	2.3	0	0.5	0.5	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	6.9	1.7	2.6	1.7	6.6	2.5	0.3	0.5	0.6	2.2	0.8	0	3.7	0.7	3.1	0	0.1	6	2.5	4.4	4.5	2.5	2.3	2.6	2.8	0.3	0.1	2.4	2	0	0	0.3	0.2	0	6.9	0.5	0.7	3.6	0.3	6.1	0	7.9	3.4	2.1			2.112
138540	138600	0.6	0.4	1.1	2.1	1.3	1.2	1.2	0.1	3.2	0.1	0.9	1.7	3.6	1.6	2.4	1.3	0.1	0.9	0.3	0.3	0.9	1.5	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	5.5	1.9	2.5	0.8	8.7	4.3	1.4	2.1	0	0.7	0.3	0	3.1	2.1	0	0	0	3.3	1.6	0.1	4.5	2.3	1.5	4.1	0	2	0	1.3	3.4	0	0	2.6	0.9	0	6.2	1.9	1.8	1.6	1	5.8	0	8.7	0.5	1.9			2.129
138600	138660	0.7	1.2	0.5	0.3	2.2	0.3	0.8	0.4	2.9	1.3	0.6	1.1	4.1	0.3	1.1	0.5	0.4	1.7	0.6	0.7	1.1	1.5	0.9	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	1.8	0	3.7	2.6	10.4	3.1	8.4	2.8	1.2	0.3	0	1.8	0.7	0	3.6	0.1	0	0.3	0	12.2	0.2	2.1	0.9	4.5	1.6	3.7	1.7	1.6	0.1	2.9	3.8	0	0	1.8	2.3	0	6.1	1.3	0.8	0.6	1.5	6.5	0	8.2	2.3	1.5			2.146
138660	138720	0.6	0.5	0.7	1.7	1.5	1.4	0.5	0	1.4	0.3	2.5	0.7	3.4	0.7	0.1	1.5	2.1	0.4	0.7	0.2	0.4	0.8	0.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0.5	0	3.9	1	10.7	1.9	7	0.4	0.7	0.1	0	5.5	0.4	0	6.3	0.9	0	0.8	0	11.6	1.4	2.5	0	3.3	1.8	3.3	1.8	1.3	0	0.5	5.4	0	1.8	2.2	2.3	0	4.3	2.6	2.7	1.8	2.9	7.3	0.1	9.2	1.9	2.7			2.162
138720	138780	1	0.3	1.5	1.3	1.7	0.8	0.1	0.3	0.8	1.1	0.9	1.1	4	1.2	0.3	0.5	0.2	0.4	0.7	1	0.5	0.8	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0.7	0	6	0.4	11.6	1.3	0	2	2.5	0	0	4.5	0.2	0	1.6	1.4	0	3.3	0	0	1.4	2.3	0.4	4.1	2.7	4.2	2.7	1.1	0	3.2	5.4	0	1.4	1.1	3	0.6	6.8	0.9	2	0.1	4.4	3.6	0	9.6	1.1	3.9			2.179
138780	138840	0.4	0.2	4.6	2.2	0.6	2.3	0.1	0.6	1.1	0.7	1.2	1.7	2.5	1.2	0.1	1.4	0.3	1.1	2.8	1.4	0.8	1.5	0.1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	1.9	10.9	2	5.3	1.4	3.3	0	0	2.9	0.1	0	4.4	1.3	0	4.8	0	0	1.3	1.8	3.8	1.5	0.5	4.5	2.1	0.9	0	1	2.9	0	0	0	3.9	0.7	3.9	3.6	3.9	1.5	5	3.6	0	8	2.4	6			2.196
138840	138900	1.1	0	1.6	0.6	1.6	0.3	0.1	0.8	2	0.7	1.9	1.1	2	1.1	0.2	0.7	0.2	0.8	0.9	0.7	0	0.7	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	4.6	0.9	8.2	1.2	4.4	0.4	4.8	0.9	0	3.8	0.2	0	3.5	0.7	0	7.9	0.2	0	1.1	4.1	3.6	2.9	0.4	5.3	2.5	3.4	0	0	2.1	0	0	0	3	1	6.1	2.9	2.1	0.1	1	4.9	0.1	9.4	3.6	4			2.212
138900	138960	0.6	0.1	0.7	1.9	2.4	0.3	0.1	1.4	3.2	0.7	0.2	1.2	3.3	0.4	0.2	2.3	0.2	1.5	1.3	0.7	0.9	1.2	0.2	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	3.8	2.3	7.6	1.1	6.6	0	4.5	0.6	0	1.6	0	0	3.4	1.7	0	6.8	0.6	0	2.6	0.1	5.1	2.7	1.2	5.2	3.6	1.4	0	0	1.1	0	0	0	1.7	2.5	5.3	2.2	2.2	2.3	3.2	4.1	0	9.8	3.5	2.7			2.229
138960	139020	0.7	0.4	1.3	1.1	1.8	1.8	0	1	0	0.3	0	1.4	3.8	0.9	0	1.1	0	2.6	1.1	0.2	0.6	1.3	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	3.9	2.5	7.8	2.6	7.1	4.1	0.9	2	0	6.6	0.4	0	3.3	0.7	0	7.7	0	0	1.9	0	0	3.3	1.3	1.6	0	0.7	0	0	1.4	0.1	0.1	0.8	0.2	0	0	0.5	3.4	0.6	0.4	0.6	0	9.7	2.2	3.5			2.246
139020	139080	1.2	1.3	0.2	3.1	1.4	0.6	0.1	0.4	2.4	0.3	0.3	0	3.2	0.3	0.6	1.7	0.3	2	1.7	0.6	0	0.5	0.9	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4	1	7.7	2.4	7.8	3.1	2.9	2.1	0	2.6	0.9	0	0	1.2	0.1	7.3	0	0.1	1.5	0	0.1	2.8	1.5	2.7	0.6	1.3	0	0	0.4	0	1.9	0	2.9	1	0	0.8	3.4	0	1.8	0.4	0.3	8.3	0	2.6			2.262
139080	139140	0.4	0.2	1.6	4.6	1.3	0.5	0.3	1.1	3.8	1.1	0.6	0	3.1	0.5	0.2	0.5	1.3	3.2	1.2	0.3	0.5	0.9	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4.5	2.6	8.7	0.6	8.4	1.7	1.7	2.2	0	4.2	1.4	0	1.5	1.9	1.5	7.1	0.2	0	1.9	0	0.1	2.8	0.3	3	1.6	0.5	0	0	1	0	1.7	1.8	4.2	5.3	0	0.9	3.5	0.5	2	2.5	1.1	4.3	1.5	1			2.279
139140	139200	0.5	0.8	0.2	1.3	1.7	1	0.1	0.9	0.9	0.1	0.2	0.2	2.5	1.8	1.8	1.1	0.6	1.6	1.1	0.8	0.8	0.9	0.2	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0.3	0	3.5	0.3	7.7	0.6	9.2	2	1.7	4.7	0	3.2	0	0	4.5	2.9	0.9	9.9	0.9	0	0.4	0	3	2.9	1.9	3.6	1.8	1.4	0	0	0.3	0	3.1	0.9	2.5	0.3	2.1	0.7	3.8	2.5	3	2.3	0.7	0	4	2.6			2.296
139200	139260	0.2	0.5	1.1	0.1	2.1	0.1	0.2	0.2	1.6	0.4	0	0.6	3.5	1.2	0.4	1.9	0.3	1.8	1.4	0.7	1.2	1.4	0.8	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0.7	0	0	5.1	0.5	8	2.4	6.3	4.8	2.7	0.8	0	6.1	0.4	0	0.6	3.9	0	8.2	1.6	0	2	0	5.5	1.9	0.8	5	2.3	1	0	0	1.6	0	2.3	0.1	0	0.5	5.9	1.1	0	0.3	3.2	0.5	0.3	0	3.2	3.6			2.312
139260	139320	0.9	0.4	1.1	1.5	3.8	0.6	0.2	0.2	0.9	1.4	0	0.9	4	0.8	0.1	1.7	1.6	0.3	1.4	1.4	0.8	0.5	0.8	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	2.3	1.6	6.9	2.7	4.6	3.6	2.4	3.5	0.1	5.7	0.9	0	4	3.3	0	9.1	0.3	0	2	0	3	2.6	0.6	5.3	0.1	0.1	0	0	1.7	0	2.8	0	0.4	2.8	5.9	1	0	1	1.5	0	0.6	4.3	0	3.5			2.329
139320	139380	0.6	0.6	0.5	2	3	1.4	1.1	0.3	1.1	1.2	0.2	1.3	4.3	1.3	0.3	1.2	0.4	0.3	0.7	0.6	1.6	0.4	1.1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	1.4	1.3	8.4	0	4.8	3.1	0.3	4.2	0.2	4.6	0.8	0	4.8	2.5	0	9.6	0	0	2.6	0	2.8	1.6	0.9	5.5	0.1	0	0.1	0.6	0.4	0	3.8	0	1.6	3	6.8	2.6	0	1.5	1.2	0.4	0.8	4.5	0	4.7			2.346
139380	139440	0.5	0.5	1.2	1.9	2.3	0.5	0.3	0.1	0.6	0.9	0.2	0.9	3.5	0.5	0.2	0.4	1.7	0.9	0.5	1.7	0.1	0.4	0.4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	2.7	1.1	8.6	0.9	4.3	0.9	3.2	3.5	0	0	1.1	0	2.6	1.7	0	9.3	0	0	0.1	0	5.1	2.8	0.5	4.2	3.1	0	0.2	0.4	2.2	0	1.9	0	0.5	4.3	5.5	1.3	3.7	0.8	0.8	0.5	0.9	3.3	0.2	5.2			2.362
139440	139500	0.5	0.3	2.2	3.3	2.5	0.6	0.1	0.1	2.1	1.1	1.9	0	3.8	0.8	0	0.6	0.9	2.9	1.1	0.8	1	0.4	1.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	2	0.5	4.5	3.1	5.5	2.3	3	2.1	0	0.1	0.1	0	2.2	2.9	0	8.7	0	0	0.8	0	5.4	3.1	0.9	5.4	0.1	0	2.9	0	0.1	0	0	1.3	0	1.7	4.5	0.3	6.2	1.4	0.8	0.6	0.6	2.5	2.4	4			2.379
139500	139560	0.7	0.6	1.1	1.3	1.3	1.6	0.4	0	2.3	0.2	1.1	0	4	0.6	0.8	1.3	1.9	0.7	0.3	1.3	0.8	0.1	2.7	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	2.8	0.2	4.8	4.5	6.5	3.3	2.2	1.7	2.2	0	0.1	0	1.9	1.4	0	8.7	0.5	0	1.6	1.1	2.2	5.4	0.6	1.9	0	1.7	1.8	0	0	0	0	2.4	0.5	3.8	6.7	0.3	5	0.2	0	0	2	5.9	2.2	0.1			2.396
139560	139620	0.6	0.8	0.5	1.7	1.2	0.9	0.8	0.1	0.5	1	0.8	0.1	3.3	1.2	0.7	2.6	1.8	2.8	1.6	2.9	0.6	0.3	1.3	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	2.2	1.6	9	3.8	6.4	5.7	3.1	1.2	2.6	0	1.4	0	1.5	0	0	7.1	2.2	3.8	0.4	2.1	6.8	2.7	1.2	1.5	0	4	0.3	0	1.5	0	0.1	1.1	0.7	0.5	5.6	0.1	5.9	0.7	0	0.1	1.3	8.5	2.5	0			2.412
139620	139680	0.6	1.2	1.3	1.7	0.4	0.1	3.4	0.1	0.3	0.7	0.2	0	1.3	1.2	0.3	2.1	1.9	1.8	0.3	0.8	0.3	0.8	1.3	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	2.6	3	9	4.3	4.7	7.3	1	2	4.4	0	0.5	0	2.8	0	0	6.4	1.1	0	0.9	0.8	7.9	0.3	0.8	3.6	0.1	0.4	2.5	0	1.9	0	2.8	0.6	1	0	6.3	0.4	8.8	0.1	0	2.6	1.7	9.3	0.6	0			2.429
139680	139740	0.4	0.2	2.1	0.3	1.2	0	1	0.2	0	0	0.9	0.9	3	1.7	1.2	2.1	4.7	2.6	0.9	2.6	0.2	1.7	0.7	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0	0	1.3	2	8.5	3.2	7.5	1	3.9	3	3.9	0	1	0	4.3	0.2	0	1.9	3.5	0	1.1	1.5	5.1	2.6	1	4.3	0.3	0	0.8	0	1	0.1	1.5	0	1.3	0	4	1.7	9.5	0	0	3.3	0.4	9.5	0.1	0			2.446
139740	139800	0.4	1.3	0.4	1.8	0.8	0.8	1.5	0.3	0.8	0.2	1.5	0.1	2.9	1.6	0.5	1	1.5	2.9	0.9	1.2	0.4	0	2.5	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	3.9	1.3	13.6	2.6	8	4.9	4.4	2.1	7.1	0.1	0.1	0	1.2	3.1	0	0	4.5	4.4	1.5	2.6	0	1.1	1.7	3.8	0.8	0.3	2.2	0	2	2.2	0.5	0	2.8	2.4	0	1.6	5.8	0.7	0	1.1	2.3	8.9	3.1	0			2.462
